1.000000000000000222e+00,6.632058397027340568e-01,-8.311581212405003694e-01,8.264053207360771980e-01
6.632058397027340568e-01,1.000000000000000000e+00,-9.449179134471172858e-01,9.346749383030292790e-01
-8.311581212405003694e-01,-9.449179134471172858e-01,1.000000000000000222e+00,-9.982545943856533377e-01
8.264053207360771980e-01,9.346749383030292790e-01,-9.982545943856535597e-01,1.000000000000000222e+00
