5.490839506845371876e-06,1.075872539128674045e-05,-7.012078285696955716e-05,6.205195004210358671e-05
1.075872539128674045e-05,4.792765850380145172e-05,-2.355216942548779622e-04,2.073464760123197744e-04
-7.012078285696955716e-05,-2.355216942548779622e-04,1.296246082677063576e-03,-1.151669858770833655e-03
6.205195004210358671e-05,2.073464760123197744e-04,-1.151669858770833872e-03,1.026800116271468820e-03
