9.999999999999998890e-01,1.209190162391394069e-01,-7.514032862433465132e-01,7.814685158879510762e-01,3.930982672387873383e-02,6.257773466720027988e-01,4.520135953475226120e-01,6.257770286058840226e-01
1.209190162391394069e-01,9.999999999999997780e-01,2.064703946435542392e-01,-3.018354533712387378e-01,-7.189374411354487737e-01,5.601757364601251954e-01,6.903462584378858846e-01,5.601759888211241822e-01
-7.514032862433465132e-01,2.064703946435542392e-01,1.000000000000000000e+00,-9.783281782214260369e-01,-5.614701032381049783e-01,-2.117871053350739441e-01,5.470657159236196054e-02,-2.117865543621672564e-01
7.814685158879510762e-01,-3.018354533712387378e-01,-9.783281782214260369e-01,1.000000000000000000e+00,5.923123376302386056e-01,2.185696497546288086e-01,-6.133130289416627301e-02,2.185691218473894415e-01
3.930982672387865751e-02,-7.189374411354487737e-01,-5.614701032381049783e-01,5.923123376302386056e-01,1.000000000000000000e+00,-5.301911756027438694e-01,-7.744611184922824965e-01,-5.301915655100096769e-01
6.257773466720027988e-01,5.601757364601253064e-01,-2.117871053350739441e-01,2.185696497546288086e-01,-5.301911756027438694e-01,1.000000000000000000e+00,9.469983922125478903e-01,9.999999999998264721e-01
4.520135953475226120e-01,6.903462584378858846e-01,5.470657159236195360e-02,-6.133130289416627301e-02,-7.744611184922824965e-01,9.469983922125478903e-01,1.000000000000000222e+00,9.469985399377305324e-01
6.257770286058839115e-01,5.601759888211241822e-01,-2.117865543621672564e-01,2.185691218473894415e-01,-5.301915655100096769e-01,9.999999999998262501e-01,9.469985399377304214e-01,1.000000000000000000e+00
